"patchX [cm]","patchY [cm]","Freq [GHz]","dB(St11) []"
0.7,1.8,14.0909090909091,-2.6337829893366
0.7,1.8,14.3333333333333,-2.84246197487462
0.7,1.8,14.5757575757576,-3.20558355600206
0.7,1.8,14.8181818181818,-3.79957294859548
0.7,1.8,15.0606060606061,-4.6429856177906
0.7,1.8,15.3030303030303,-5.28098248895632
0.7,1.8,15.5454545454545,-4.71506398211924
0.7,1.8,15.7878787878788,-3.77416961948636
0.7,1.8,16.030303030303,-3.8466243585683
0.7,1.8,16.2727272727273,-5.06068446215686
0.7,1.8,16.5151515151515,-7.28959232885281
0.7,1.8,16.7575757575758,-10.3971535293984
0.7,1.8,17,-13.2817101397944
0.7,1.8,17.2424242424242,-12.9572967885374
0.7,1.8,17.4848484848485,-10.5334794021055
0.7,1.8,17.7272727272727,-8.36068986810037
0.7,1.8,17.969696969697,-6.74887465890667
0.7,1.8,18.2121212121212,-5.57070336883722
0.7,1.8,18.4545454545455,-4.70177198625916
0.7,1.8,18.6969696969697,-4.05631922294765
0.7,1.8,18.9393939393939,-3.57730950263832
0.7,1.8,19.1818181818182,-3.22682749653076
0.7,1.8,19.4242424242424,-2.98016847114703
0.7,1.8,19.6666666666667,-2.82239328325505
0.7,1.8,19.9090909090909,-2.74595700497114
0.7,1.8,20.1515151515152,-2.74807436628599
0.7,1.8,20.3939393939394,-2.82641845083085
0.7,1.8,20.6363636363636,-2.97218503865033
0.7,1.8,20.8787878787879,-3.16174388225051
0.7,1.8,21.1212121212121,-3.35240146004529
0.7,1.8,21.3636363636364,-3.49012488495741
0.7,1.8,21.6060606060606,-3.52982529467153
0.7,1.8,21.8484848484848,-3.45481886635494
0.7,1.8,22.0909090909091,-3.28058243549542
0.7,1.8,22.3333333333333,-3.04450475084162
0.7,1.8,22.5757575757576,-2.79603120418997
0.7,1.8,22.8181818181818,-2.59997374562007
0.7,1.8,23.0606060606061,-2.56492635167323
0.7,1.8,23.3030303030303,-2.90983154256094
0.7,1.8,23.5454545454545,-3.94394182553486
0.7,1.8,23.7878787878788,-5.38484116306398
0.7,1.8,24.030303030303,-6.18657042875429
0.7,1.8,24.2727272727273,-6.42863574849423
0.7,1.8,24.5151515151515,-6.63892203174625
0.7,1.8,24.7575757575758,-6.94448555554546
0.7,1.8,25,-7.26941496493844
0.7,1.9,1,-0.18523975425679
0.7,1.9,1.24242424242424,-0.199628092025404
0.7,1.9,1.48484848484849,-0.204121300586813
0.7,1.9,1.72727272727273,-0.201195845988196
0.7,1.9,1.96969696969697,-0.193178522786318
0.7,1.9,2.21212121212121,-0.182042031283631
0.7,1.9,2.45454545454545,-0.169423222855226
0.7,1.9,2.6969696969697,-0.156684528522936
0.7,1.9,2.93939393939394,-0.144967808205234
0.7,1.9,3.18181818181818,-0.13523243409195
0.7,1.9,3.42424242424242,-0.128280877117282
0.7,1.9,3.66666666666667,-0.124776832595988
0.7,1.9,3.90909090909091,-0.125260194054362
0.7,1.9,4.15151515151515,-0.13016212851599
0.7,1.9,4.39393939393939,-0.139822671972857
0.7,1.9,4.63636363636364,-0.154512732814661
0.7,1.9,4.87878787878788,-0.174462143657981
0.7,1.9,5.12121212121212,-0.199895429323189
0.7,1.9,5.36363636363636,-0.231077304931758
0.7,1.9,5.60606060606061,-0.268370721502164
0.7,1.9,5.84848484848485,-0.312311859338941
0.7,1.9,6.09090909090909,-0.363709575581154
0.7,1.9,6.33333333333333,-0.423783263538479
0.7,1.9,6.57575757575758,-0.49436769855684
0.7,1.9,6.81818181818182,-0.578250026412895
0.7,1.9,7.06060606060606,-0.679805377899505
0.7,1.9,7.3030303030303,-0.806408044075457
0.7,1.9,7.54545454545455,-0.972149238922709
0.7,1.9,7.78787878787879,-1.20937534367771
0.7,1.9,8.03030303030303,-1.61021035056228
0.7,1.9,8.27272727272727,-2.49178478136557
0.7,1.9,8.51515151515152,-4.9787713000571
0.7,1.9,8.75757575757576,-11.6518262406829
0.7,1.9,9,-20.7578653892603
0.7,1.9,9.24242424242424,-19.2088178822271
0.7,1.9,9.48484848484848,-19.6393171874378
0.7,1.9,9.72727272727273,-19.4797697285484
0.7,1.9,9.96969696969697,-15.895027265304
0.7,1.9,10.2121212121212,-12.2816690334434
0.7,1.9,10.4545454545455,-9.62427521943783
0.7,1.9,10.6969696969697,-7.71671906551934
0.7,1.9,10.9393939393939,-6.32985774516494
0.7,1.9,11.1818181818182,-5.30631870851225
0.7,1.9,11.4242424242424,-4.54169592597367
0.7,1.9,11.6666666666667,-3.9659461152168
0.7,1.9,11.9090909090909,-3.53127587317688
0.7,1.9,12.1515151515152,-3.20445642531735
0.7,1.9,12.3939393939394,-2.96186948792116
0.7,1.9,12.6363636363636,-2.78626136234321
0.7,1.9,12.8787878787879,-2.66459586744257
0.7,1.9,13.1212121212121,-2.53815536231729
0.7,1.9,13.3636363636364,-2.49512005430363
0.7,1.9,13.6060606060606,-2.59030461221587
0.7,1.9,13.8484848484848,-2.75586595198626
0.7,1.9,14.0909090909091,-2.9813308192728
0.7,1.9,14.3333333333333,-3.35630790556236
0.7,1.9,14.5757575757576,-3.97339679053212
0.7,1.9,14.8181818181818,-4.65731099811082
0.7,1.9,15.0606060606061,-4.72908594842001
0.7,1.9,15.3030303030303,-3.999315392749
0.7,1.9,15.5454545454545,-3.51105268308741
0.7,1.9,15.7878787878788,-4.1003104272873
0.7,1.9,16.030303030303,-5.92360485947732
0.7,1.9,16.2727272727273,-8.79062134686513
0.7,1.9,16.5151515151515,-11.9415389868382
0.7,1.9,16.7575757575758,-12.9132168093272
0.7,1.9,17,-11.1134601751912
0.7,1.9,17.2424242424242,-8.98177332497554
0.7,1.9,17.4848484848485,-7.30003094701732
0.7,1.9,17.7272727272727,-6.04062411166356
0.7,1.9,17.969696969697,-5.09314255982839
0.7,1.9,18.2121212121212,-4.37260926921465
0.7,1.9,18.4545454545455,-3.82228168979312
0.7,1.9,18.6969696969697,-3.40628762885532
0.7,1.9,18.9393939393939,-3.10409746758355
0.7,1.9,19.1818181818182,-2.90728381036058
0.7,1.9,19.4242424242424,-2.81757300691083
0.7,1.9,19.6666666666667,-2.8446424103802
0.7,1.9,19.9090909090909,-3.0007550470041
0.7,1.9,20.1515151515152,-3.28698712255143
0.7,1.9,20.3939393939394,-3.66604477056439
0.7,1.9,20.6363636363636,-4.03273876642865
0.7,1.9,20.8787878787879,-4.23307779169693
0.7,1.9,21.1212121212121,-4.17064276981506
0.7,1.9,21.3636363636364,-3.89018575808628
0.7,1.9,21.6060606060606,-3.51654625777156
0.7,1.9,21.8484848484848,-3.15347902996981
0.7,1.9,22.0909090909091,-2.85607783781286
0.7,1.9,22.3333333333333,-2.657534768459
0.7,1.9,22.5757575757576,-2.62296786268166
0.7,1.9,22.8181818181818,-2.95766491340313
0.7,1.9,23.0606060606061,-4.12661783935086
0.7,1.9,23.3030303030303,-6.13288216002128
0.7,1.9,23.5454545454545,-7.25897511752832
0.7,1.9,23.7878787878788,-7.14181004574276
0.7,1.9,24.030303030303,-6.79611025211001
0.7,1.9,24.2727272727273,-6.56366017287657
0.7,1.9,24.5151515151515,-6.45698634037737
0.7,1.9,24.7575757575758,-6.44120693899219
0.7,1.9,25,-6.48671286085729
0.7,1.91,1,-0.18514069802995
0.7,1.91,1.24242424242424,-0.180024292190636
0.7,1.91,1.48484848484849,-0.172078287715708
0.7,1.91,1.72727272727273,-0.162622944324278
0.7,1.91,1.96969696969697,-0.152765883826521
0.7,1.91,2.21212121212121,-0.14336140469856
0.7,1.91,2.45454545454545,-0.135035846210583
0.7,1.91,2.6969696969697,-0.128225942660491
0.7,1.91,2.93939393939394,-0.12321767945541
0.7,1.91,3.18181818181818,-0.120188130388133
0.7,1.91,3.42424242424242,-0.119257521432839
0.7,1.91,3.66666666666667,-0.120557833151103
0.7,1.91,3.90909090909091,-0.124316701078105
0.7,1.91,4.15151515151515,-0.130939085537545
0.7,1.91,4.39393939393939,-0.141047882738845
0.7,1.91,4.63636363636364,-0.155436763665624
0.7,1.91,4.87878787878788,-0.174922392942153
0.7,1.91,5.12121212121212,-0.200160251167169
0.7,1.91,5.36363636363636,-0.231547153441361
0.7,1.91,5.60606060606061,-0.269299169755881
0.7,1.91,5.84848484848485,-0.31368572429503
0.7,1.91,6.09090909090909,-0.365326408574749
0.7,1.91,6.33333333333333,-0.425476802238452
0.7,1.91,6.57575757575758,-0.496306227144582
0.7,1.91,6.81818181818182,-0.581256131610904
0.7,1.91,7.06060606060606,-0.685690955739815
0.7,1.91,7.3030303030303,-0.8183875312811
0.7,1.91,7.54545454545455,-0.995565225797919
0.7,1.91,7.78787878787879,-1.25359112830911
0.7,1.91,8.03030303030303,-1.69515617058346
0.7,1.91,8.27272727272727,-2.67345998976687
0.7,1.91,8.51515151515152,-5.42098586987215
0.7,1.91,8.75757575757576,-12.5248636869736
0.7,1.91,9,-19.9710763710792
0.7,1.91,9.24242424242424,-18.6056271731929
0.7,1.91,9.48484848484848,-19.5248969546661
0.7,1.91,9.72727272727273,-19.532900700596
0.7,1.91,9.96969696969697,-15.8640631860233
0.7,1.91,10.2121212121212,-12.2271960144473
0.7,1.91,10.4545454545455,-9.57236643982281
0.7,1.91,10.6969696969697,-7.67057350225149
0.7,1.91,10.9393939393939,-6.28897925797792
0.7,1.91,11.1818181818182,-5.27001021096659
0.7,1.91,11.4242424242424,-4.50926724962186
0.7,1.91,11.6666666666667,-3.93659749406306
0.7,1.91,11.9090909090909,-3.50426084265199
0.7,1.91,12.1515151515152,-3.17958675862537
0.7,1.91,12.3939393939394,-2.94030042418919
0.7,1.91,12.6363636363636,-2.77146654539008
0.7,1.91,12.8787878787879,-2.66342734815141
0.7,1.91,13.1212121212121,-2.60335400754402
0.7,1.91,13.3636363636364,-2.59378489120001
0.7,1.91,13.6060606060606,-2.64760919438028
0.7,1.91,13.8484848484848,-2.78260009943906
0.7,1.91,14.0909090909091,-3.03341465589128
0.7,1.91,14.3333333333333,-3.4493365181576
0.7,1.91,14.5757575757576,-4.05743245903321
0.7,1.91,14.8181818181818,-4.68563841912769
0.7,1.91,15.0606060606061,-4.67585872413728
0.7,1.91,15.3030303030303,-3.81470706736133
0.7,1.91,15.5454545454545,-3.37760292872814
0.7,1.91,15.7878787878788,-4.17924134963219
0.7,1.91,16.030303030303,-6.18838241620106
0.7,1.91,16.2727272727273,-9.16210323240028
0.7,1.91,16.5151515151515,-12.2057746008527
0.7,1.91,16.7575757575758,-12.7223125938339
0.7,1.91,17,-10.7672538624384
0.7,1.91,17.2424242424242,-8.69671825563779
0.7,1.91,17.4848484848485,-7.08815234619346
0.7,1.91,17.7272727272727,-5.88035986001201
0.7,1.91,17.969696969697,-4.96488631784584
0.7,1.91,18.2121212121212,-4.26335909327497
0.7,1.91,18.4545454545455,-3.72552593234846
0.7,1.91,18.6969696969697,-3.32111607797744
0.7,1.91,18.9393939393939,-3.03415174191638
0.7,1.91,19.1818181818182,-2.85957688861514
0.7,1.91,19.4242424242424,-2.80099442138425
0.7,1.91,19.6666666666667,-2.86775328578056
0.7,1.91,19.9090909090909,-3.06826303911212
0.7,1.91,20.1515151515152,-3.3944220809707
0.7,1.91,20.3939393939394,-3.79381832666161
0.7,1.91,20.6363636363636,-4.14572161412735
0.7,1.91,20.8787878787879,-4.29555433342122
0.7,1.91,21.1212121212121,-4.17039110550463
0.7,1.91,21.3636363636364,-3.8428293185886
0.7,1.91,21.6060606060606,-3.44776644963676
0.7,1.91,21.8484848484848,-3.08468938590677
0.7,1.91,22.0909090909091,-2.8014859777792
0.7,1.91,22.3333333333333,-2.62715465351041
0.7,1.91,22.5757575757576,-2.63024578607801
0.7,1.91,22.8181818181818,-3.03912340913709
0.7,1.91,23.0606060606061,-4.35549413126385
0.7,1.91,23.3030303030303,-6.4097578486781
0.7,1.91,23.5454545454545,-7.28960462674929
0.7,1.91,23.7878787878788,-7.03541401444568
0.7,1.91,24.030303030303,-6.67920151946016
0.7,1.91,24.2727272727273,-6.46703553178026
0.7,1.91,24.5151515151515,-6.38309183946933
0.7,1.91,24.7575757575758,-6.38720513935521
0.7,1.91,25,-6.44953577186485
0.8,0.5,1,-0.124897896522246
0.8,0.5,1.24242424242424,-0.140998347564503
0.8,0.5,1.48484848484849,-0.157173865441628
0.8,0.5,1.72727272727273,-0.172374448632735
0.8,0.5,1.96969696969697,-0.185760004000415
0.8,0.5,2.21212121212121,-0.196746048380631
0.8,0.5,2.45454545454545,-0.205015215464783
0.8,0.5,2.6969696969697,-0.210510613333569
0.8,0.5,2.93939393939394,-0.213424049910277
0.8,0.5,3.18181818181818,-0.214186701244353
0.8,0.5,3.42424242424242,-0.213462922904448
0.8,0.5,3.66666666666667,-0.212140010565088
0.8,0.5,3.90909090909091,-0.21129930103523
0.8,0.5,4.15151515151515,-0.212151256089848
0.8,0.5,4.39393939393939,-0.21592574707916
0.8,0.5,4.63636363636364,-0.223732678193761
0.8,0.5,4.87878787878788,-0.236439277196185
0.8,0.5,5.12121212121212,-0.254625629881524
0.8,0.5,5.36363636363636,-0.278658024904695
0.8,0.5,5.60606060606061,-0.308868272694222
0.8,0.5,5.84848484848485,-0.345784367789829
0.8,0.5,6.09090909090909,-0.39035548424356
0.8,0.5,6.33333333333333,-0.444147928467024
0.8,0.5,6.57575757575758,-0.509529940176197
0.8,0.5,6.81818181818182,-0.589891109963042
0.8,0.5,7.06060606060606,-0.689955545376241
0.8,0.5,7.3030303030303,-0.816256518000954
0.8,0.5,7.54545454545455,-0.977852185457416
0.8,0.5,7.78787878787879,-1.18737538723149
0.8,0.5,8.03030303030303,-1.46250390493012
0.8,0.5,8.27272727272727,-1.82784096685918
0.8,0.5,8.51515151515152,-2.3168122368839
0.8,0.5,8.75757575757576,-2.97199674856824
0.8,0.5,9,-3.83905089402071
0.8,0.5,9.24242424242424,-4.94149504122501
0.8,0.5,9.48484848484848,-6.21015580822563
0.8,0.5,9.72727272727273,-7.35574426850794
0.8,0.5,9.96969696969697,-7.87069705086137
0.8,0.5,10.2121212121212,-7.51994701922292
0.8,0.5,10.4545454545455,-6.65797980719431
0.8,0.5,10.6969696969697,-5.72080536117322
0.8,0.5,10.9393939393939,-4.90794302624937
0.8,0.5,11.1818181818182,-4.25972071537949
0.8,0.5,11.4242424242424,-3.75959748350108
0.8,0.5,11.6666666666667,-3.37939583425823
0.8,0.5,11.9090909090909,-3.09364664516653
0.8,0.5,12.1515151515152,-2.88251471685131
0.8,0.5,12.3939393939394,-2.73077328767535
0.8,0.5,12.6363636363636,-2.62497328093016
0.8,0.5,12.8787878787879,-2.54971813065342
0.8,0.5,13.1212121212121,-2.48588005880407
0.8,0.5,13.3636363636364,-2.41558764813615
0.8,0.5,13.6060606060606,-2.33212065225465
0.8,0.5,13.8484848484848,-2.24268873006035
0.8,0.5,14.0909090909091,-2.16095710744397
0.8,0.5,14.3333333333333,-2.1002959869298
0.8,0.5,14.5757575757576,-2.0737057277534
0.8,0.5,14.8181818181818,-2.09779691420955
0.8,0.5,15.0606060606061,-2.19711881092352
0.8,0.5,15.3030303030303,-2.40300854304103
0.8,0.5,15.5454545454545,-2.72921951112383
0.8,0.5,15.7878787878788,-3.10101078670408
0.8,0.5,16.030303030303,-3.31812481668435
0.8,0.5,16.2727272727273,-3.24873604840715
0.8,0.5,16.5151515151515,-2.99319908857157
0.8,0.5,16.7575757575758,-2.70700123508018
0.8,0.5,17,-2.46462970637186
0.8,0.5,17.2424242424242,-2.28109350870349
0.8,0.5,17.4848484848485,-2.15097920046941
0.8,0.5,17.7272727272727,-2.0654698381936
0.8,0.5,17.969696969697,-2.01704212365158
0.8,0.5,18.2121212121212,-2.00006906807041
0.8,0.5,18.4545454545455,-2.01042186057461
0.8,0.5,18.6969696969697,-2.04497236943813
0.8,0.5,18.9393939393939,-2.10120194653792
0.8,0.5,19.1818181818182,-2.17693228077972
0.8,0.5,19.4242424242424,-2.27015266029175
0.8,0.5,19.6666666666667,-2.37891561859812
0.8,0.5,19.9090909090909,-2.50127864335619
0.8,0.5,20.1515151515152,-2.6352755915273
0.8,0.5,20.3939393939394,-2.77890620806271
0.8,0.5,20.6363636363636,-2.93013574218787
0.8,0.5,20.8787878787879,-3.08689938354027
0.8,0.5,21.1212121212121,-3.24710832921767
0.8,0.5,21.3636363636364,-3.4086558896706
0.8,0.5,21.6060606060606,-3.56942323949322
0.8,0.5,21.8484848484848,-3.72728528166892
0.8,0.5,22.0909090909091,-3.88011766603239
0.8,0.5,22.3333333333333,-4.0258063160826
0.8,0.5,22.5757575757576,-4.16226089151083
0.8,0.5,22.8181818181818,-4.28743345543112
0.8,0.5,23.0606060606061,-4.39934323018179
0.8,0.5,23.3030303030303,-4.49610772578244
0.8,0.5,23.5454545454545,-4.57597974371527
0.8,0.5,23.7878787878788,-4.63738886252394
0.8,0.5,24.030303030303,-4.67898510817437
0.8,0.5,24.2727272727273,-4.6996817437185
0.8,0.5,24.5151515151515,-4.6986936362665
0.8,0.5,24.7575757575758,-4.67556761043223
0.8,0.5,25,-4.63020165032913
0.8,0.6,1,-0.137830061124512
0.8,0.6,1.24242424242424,-0.152420848435457
0.8,0.6,1.48484848484849,-0.165913191389525
0.8,0.6,1.72727272727273,-0.177358051146162
0.8,0.6,1.96969696969697,-0.186226742555173
0.8,0.6,2.21212121212121,-0.19237876153885
0.8,0.6,2.45454545454545,-0.195990688510508
0.8,0.6,2.6969696969697,-0.19747435997632
0.8,0.6,2.93939393939394,-0.197400900857655
0.8,0.6,3.18181818181818,-0.196438007414648
0.8,0.6,3.42424242424242,-0.195302171421374
0.8,0.6,3.66666666666667,-0.194724794121966
0.8,0.6,3.90909090909091,-0.195430302585684
0.8,0.6,4.15151515151515,-0.198124553568396
0.8,0.6,4.39393939393939,-0.203492421884302
0.8,0.6,4.63636363636364,-0.212204237967327
0.8,0.6,4.87878787878788,-0.224931573314522
0.8,0.6,5.12121212121212,-0.242373806714503
0.8,0.6,5.36363636363636,-0.265298060187664
0.8,0.6,5.60606060606061,-0.294596678798613
0.8,0.6,5.84848484848485,-0.331368766286906
0.8,0.6,6.09090909090909,-0.377035885943114
0.8,0.6,6.33333333333333,-0.433507705662466
0.8,0.6,6.57575757575758,-0.503422428012273
0.8,0.6,6.81818181818182,-0.59050145053536
0.8,0.6,7.06060606060606,-0.700081290271435
0.8,0.6,7.3030303030303,-0.839923612440696
0.8,0.6,7.54545454545455,-1.0214631638815
0.8,0.6,7.78787878787879,-1.26173904897065
0.8,0.6,8.03030303030303,-1.58635665314705
0.8,0.6,8.27272727272727,-2.0338662745491
0.8,0.6,8.51515151515152,-2.66159653108822
0.8,0.6,8.75757575757576,-3.55110757208273
0.8,0.6,9,-4.80409590787042
0.8,0.6,9.24242424242424,-6.49259557605718
0.8,0.6,9.48484848484848,-8.44153700294878
0.8,0.6,9.72727272727273,-9.73504707874756
0.8,0.6,9.96969696969697,-9.28753204497075
0.8,0.6,10.2121212121212,-7.79948091342317
0.8,0.6,10.4545454545455,-6.33441751559268
0.8,0.6,10.6969696969697,-5.19142542514921
0.8,0.6,10.9393939393939,-4.34974469259377
0.8,0.6,11.1818181818182,-3.73607878128132
0.8,0.6,11.4242424242424,-3.28726978159614
0.8,0.6,11.6666666666667,-2.95762723673411
0.8,0.6,11.9090909090909,-2.7155060466953
0.8,0.6,12.1515151515152,-2.53909954926229
0.8,0.6,12.3939393939394,-2.41322417734319
0.8,0.6,12.6363636363636,-2.32711084767897
0.8,0.6,12.8787878787879,-2.272933483671
0.8,0.6,13.1212121212121,-2.24483327253581
0.8,0.6,13.3636363636364,-2.23826829462094
0.8,0.6,13.6060606060606,-2.24957623591521
0.8,0.6,13.8484848484848,-2.27567746693372
0.8,0.6,14.0909090909091,-2.31387122959312
0.8,0.6,14.3333333333333,-2.36169389095179
0.8,0.6,14.5757575757576,-2.41681886558114
0.8,0.6,14.8181818181818,-2.47698544010993
0.8,0.6,15.0606060606061,-2.53995018328915
0.8,0.6,15.3030303030303,-2.60346121878412
0.8,0.6,15.5454545454545,-2.66526309963919
0.8,0.6,15.7878787878788,-2.7231478413
0.8,0.6,16.030303030303,-2.77507284591852
0.8,0.6,16.2727272727273,-2.81936228288859
0.8,0.6,16.5151515151515,-2.85498579835597
0.8,0.6,16.7575757575758,-2.88186319890776
0.8,0.6,17,-2.90109159306521
0.8,0.6,17.2424242424242,-2.91497518473592
0.8,0.6,17.4848484848485,-2.92680248137345
0.8,0.6,17.7272727272727,-2.94045142802213
0.8,0.6,17.969696969697,-2.96002174151127
0.8,0.6,18.2121212121212,-2.98969994299041
0.8,0.6,18.4545454545455,-3.0339544763184
0.8,0.6,18.6969696969697,-3.09802570349015
0.8,0.6,18.9393939393939,-3.18859639066774
0.8,0.6,19.1818181818182,-3.3144930720418
0.8,0.6,19.4242424242424,-3.48718841595591
0.8,0.6,19.6666666666667,-3.72060794145584
0.8,0.6,19.9090909090909,-4.02909845553111
0.8,0.6,20.1515151515152,-4.42123859676706
0.8,0.6,20.3939393939394,-4.88603957885298
0.8,0.6,20.6363636363636,-5.37068135618092
0.8,0.6,20.8787878787879,-5.76463715527687
0.8,0.6,21.1212121212121,-5.93221060810342
0.8,0.6,21.3636363636364,-5.80964519808261
0.8,0.6,21.6060606060606,-5.46582920772153
0.8,0.6,21.8484848484848,-5.03943300911268
0.8,0.6,22.0909090909091,-4.6459946969893
0.8,0.6,22.3333333333333,-4.3477711683445
0.8,0.6,22.5757575757576,-4.16685577963636
0.8,0.6,22.8181818181818,-4.10245709940311
0.8,0.6,23.0606060606061,-4.13825183000247
0.8,0.6,23.3030303030303,-4.2384822437363
0.8,0.6,23.5454545454545,-4.33545528995438
0.8,0.6,23.7878787878788,-4.32485738327553
0.8,0.6,24.030303030303,-4.11508988790228
0.8,0.6,24.2727272727273,-3.73993871973046
0.8,0.6,24.5151515151515,-3.37489782359041
0.8,0.6,24.7575757575758,-3.17630978418921
0.8,0.6,25,-3.17709278265177
0.8,0.7,1,-0.149059546248327
0.8,0.7,1.24242424242424,-0.161383480037821
0.8,0.7,1.48484848484849,-0.174084577355707
0.8,0.7,1.72727272727273,-0.184802282359646
0.8,0.7,1.96969696969697,-0.192412880383768
0.8,0.7,2.21212121212121,-0.19664811885323
0.8,0.7,2.45454545454545,-0.197792987137238
0.8,0.7,2.6969696969697,-0.196465555890587
0.8,0.7,2.93939393939394,-0.193464553066526
0.8,0.7,3.18181818181818,-0.189667921958897
0.8,0.7,3.42424242424242,-0.185967642989256
0.8,0.7,3.66666666666667,-0.183229664238997
0.8,0.7,3.90909090909091,-0.182271382150666
0.8,0.7,4.15151515151515,-0.183852100340558
0.8,0.7,4.39393939393939,-0.188674155860939
0.8,0.7,4.63636363636364,-0.197394076233341
0.8,0.7,4.87878787878788,-0.210644446889129
0.8,0.7,5.12121212121212,-0.22906838649436
0.8,0.7,5.36363636363636,-0.25336993483938
0.8,0.7,5.60606060606061,-0.284385609864401
0.8,0.7,5.84848484848485,-0.323185386431551
0.8,0.7,6.09090909090909,-0.371216166296165
0.8,0.7,6.33333333333333,-0.430508733511305
0.8,0.7,6.57575757575758,-0.503982436573402
0.8,0.7,6.81818181818182,-0.595904298383966
0.8,0.7,7.06060606060606,-0.712597823109602
0.8,0.7,7.3030303030303,-0.863563603717812
0.8,0.7,7.54545454545455,-1.06328976085329
0.8,0.7,7.78787878787879,-1.33422814739172
0.8,0.7,8.03030303030303,-1.71173285392769
0.8,0.7,8.27272727272727,-2.25220503155065
0.8,0.7,8.51515151515152,-3.04602060577258
0.8,0.7,8.75757575757576,-4.23564089902474
0.8,0.7,9,-6.0291419427956
0.8,0.7,9.24242424242424,-8.62826050919304
0.8,0.7,9.48484848484848,-11.5106258139331
0.8,0.7,9.72727272727273,-11.7060255328037
0.8,0.7,9.96969696969697,-9.24377643370579
0.8,0.7,10.2121212121212,-6.99352727528958
0.8,0.7,10.4545454545455,-5.43078009751197
0.8,0.7,10.6969696969697,-4.3771684483229
0.8,0.7,10.9393939393939,-3.65998525193006
0.8,0.7,11.1818181818182,-3.16505816099014
0.8,0.7,11.4242424242424,-2.82020100635894
0.8,0.7,11.6666666666667,-2.57914576787399
0.8,0.7,11.9090909090909,-2.41123158876867
0.8,0.7,12.1515151515152,-2.29522710133724
0.8,0.7,12.3939393939394,-2.21567445972626
0.8,0.7,12.6363636363636,-2.16074108361828
0.8,0.7,12.8787878787879,-2.12100069316896
0.8,0.7,13.1212121212121,-2.08883158559737
0.8,0.7,13.3636363636364,-2.05828128890126
0.8,0.7,13.6060606060606,-2.0253467331747
0.8,0.7,13.8484848484848,-1.98867319505454
0.8,0.7,14.0909090909091,-1.95066530350662
0.8,0.7,14.3333333333333,-1.91886768161854
0.8,0.7,14.5757575757576,-1.90711400478195
0.8,0.7,14.8181818181818,-1.93533207313216
0.8,0.7,15.0606060606061,-2.02637569201555
0.8,0.7,15.3030303030303,-2.19888344068977
0.8,0.7,15.5454545454545,-2.45799843341803
0.8,0.7,15.7878787878788,-2.78938497061122
0.8,0.7,16.030303030303,-3.16172206240271
0.8,0.7,16.2727272727273,-3.53699067026343
0.8,0.7,16.5151515151515,-3.88227579033886
0.8,0.7,16.7575757575758,-4.17726736028947
0.8,0.7,17,-4.4160710119013
0.8,0.7,17.2424242424242,-4.60522363021185
0.8,0.7,17.4848484848485,-4.76032278300064
0.8,0.7,17.7272727272727,-4.90269627462398
0.8,0.7,17.969696969697,-5.05643432054771
0.8,0.7,18.2121212121212,-5.24540719384872
0.8,0.7,18.4545454545455,-5.48958799029279
0.8,0.7,18.6969696969697,-5.79997828918727
0.8,0.7,18.9393939393939,-6.17171703014533
0.8,0.7,19.1818181818182,-6.57594140959364
0.8,0.7,19.4242424242424,-6.95368836401608
0.8,0.7,19.6666666666667,-7.22015111327606
0.8,0.7,19.9090909090909,-7.2897823864314
0.8,0.7,20.1515151515152,-7.1181928872302
0.8,0.7,20.3939393939394,-6.7290318930422
0.8,0.7,20.6363636363636,-6.1984688749117
0.8,0.7,20.8787878787879,-5.61492068700476
0.8,0.7,21.1212121212121,-5.04935657068432
0.8,0.7,21.3636363636364,-4.54681372126417
0.8,0.7,21.6060606060606,-4.13009195882102
0.8,0.7,21.8484848484848,-3.80629961788582
0.8,0.7,22.0909090909091,-3.57226924281106
0.8,0.7,22.3333333333333,-3.41808873152542
0.8,0.7,22.5757575757576,-3.32901505785575
0.8,0.7,22.8181818181818,-3.28619980839647
0.8,0.7,23.0606060606061,-3.26680290540969
0.8,0.7,23.3030303030303,-3.24474636644479
0.8,0.7,23.5454545454545,-3.19499567291782
0.8,0.7,23.7878787878788,-3.10594344919561
0.8,0.7,24.030303030303,-3.00008611637871
0.8,0.7,24.2727272727273,-2.94374505081083
0.8,0.7,24.5151515151515,-3.01381393788496
0.8,0.7,24.7575757575758,-3.239446059837
0.8,0.7,25,-3.58899227783493
0.8,0.8,1,-0.157969384748883
0.8,0.8,1.24242424242424,-0.170640931753782
0.8,0.8,1.48484848484849,-0.180819999851394
0.8,0.8,1.72727272727273,-0.18791265121477
0.8,0.8,1.96969696969697,-0.191841364117075
0.8,0.8,2.21212121212121,-0.192892462642796
0.8,0.8,2.45454545454545,-0.191576799403379
0.8,0.8,2.6969696969697,-0.188526680716887
0.8,0.8,2.93939393939394,-0.184428788522852
0.8,0.8,3.18181818181818,-0.17998465541448
0.8,0.8,3.42424242424242,-0.175889819618177
0.8,0.8,3.66666666666667,-0.17282498805453
0.8,0.8,3.90909090909091,-0.171455004065395
0.8,0.8,4.15151515151515,-0.17243340903641
0.8,0.8,4.39393939393939,-0.176411854586599
0.8,0.8,4.63636363636364,-0.184054737770312
0.8,0.8,4.87878787878788,-0.196060413006529
0.8,0.8,5.12121212121212,-0.213191402781474
0.8,0.8,5.36363636363636,-0.236317432650235
